timestamp,level,step,learning_rate,average_loss,batch_loss
2024-01-29 16:19:51,INFO,179500,0.0002,0.1126461991,0.0945340991
2024-01-29 16:20:18,INFO,180000,0.0002,0.1126055674,0.1053644791
2024-01-29 16:20:45,INFO,180500,0.0002,0.1125656956,0.0959537923
2024-01-29 16:21:12,INFO,181000,0.0002,0.1125275452,0.0903269053
2024-01-29 16:21:39,INFO,181500,0.0002,0.1124861964,0.0792363435
2024-01-29 16:22:05,INFO,182000,0.0002,0.1124444005,0.1078842655
2024-01-29 16:22:32,INFO,182500,0.0002,0.1124034407,0.0939635709
2024-01-29 16:22:58,INFO,183000,0.0002,0.1123648576,0.0955784023
2024-01-29 16:23:25,INFO,183500,0.0002,0.1123259787,0.0899387598
2024-01-29 16:23:52,INFO,184000,0.0002,0.1122843854,0.0969950333
2024-01-29 16:24:18,INFO,184500,0.0002,0.1122450823,0.0813294053
2024-01-29 16:24:45,INFO,185000,0.0002,0.1122059392,0.096645236
2024-01-29 16:25:12,INFO,185500,0.0002,0.1121670501,0.1094882265
2024-01-29 16:25:39,INFO,186000,0.0002,0.1121295192,0.0810437053
2024-01-29 16:26:05,INFO,186500,0.0002,0.1120914966,0.0902945399
2024-01-29 16:26:32,INFO,187000,0.0002,0.1120551165,0.1044289172
2024-01-29 16:26:59,INFO,187500,0.0002,0.1120183749,0.0887133926
2024-01-29 16:27:25,INFO,188000,0.0002,0.1119808988,0.0894828439
2024-01-29 16:27:52,INFO,188500,0.0002,0.1119435031,0.0862868503
2024-01-29 16:28:18,INFO,189000,0.0002,0.1119049809,0.1109826714
2024-01-29 16:28:45,INFO,189500,0.0002,0.1118678557,0.0908250958
2024-01-29 16:29:12,INFO,190000,0.0002,0.1118316266,0.0950263068
2024-01-29 16:29:39,INFO,190500,0.0002,0.1117971842,0.0967767835
2024-01-29 16:30:05,INFO,191000,0.0002,0.1117613487,0.1121780425
2024-01-29 16:30:32,INFO,191500,0.0002,0.1117259985,0.1038528234
2024-01-29 16:30:59,INFO,192000,0.0002,0.1116892043,0.0907742381
2024-01-29 16:31:25,INFO,192500,0.0002,0.111655118,0.0964753106
2024-01-29 16:31:52,INFO,193000,0.0002,0.1116203299,0.1047004461
2024-01-29 16:32:19,INFO,193500,0.0002,0.1115858533,0.089854151
2024-01-29 16:32:45,INFO,194000,0.0002,0.1115499085,0.0906321704
2024-01-29 16:33:12,INFO,194500,0.0002,0.1115150907,0.1232210547
2024-01-29 16:33:39,INFO,195000,0.0002,0.1114802048,0.1039035171
2024-01-29 16:34:06,INFO,195500,0.0002,0.1114450053,0.1035992578
2024-01-29 16:34:32,INFO,196000,0.0002,0.1114103443,0.0735988617
2024-01-29 16:34:59,INFO,196500,0.0002,0.1113750323,0.0993025452
2024-01-29 16:35:26,INFO,197000,0.0002,0.1113393203,0.0777813196
2024-01-29 16:35:53,INFO,197500,0.0002,0.1113050059,0.1098239794
2024-01-29 16:36:19,INFO,198000,0.0002,0.1112695165,0.086654976
2024-01-29 16:36:46,INFO,198500,0.0002,0.1112331724,0.0882317126
2024-01-29 16:37:13,INFO,199000,0.0002,0.1111972978,0.0769755989
2024-01-29 16:37:39,INFO,199500,0.0002,0.1111617742,0.0750048608
2024-01-29 16:38:06,INFO,200000,0.0002,0.1111282092,0.0982061923
2024-01-29 16:38:33,INFO,200500,0.0002,0.1110943668,0.0901536345
2024-01-29 16:39:00,INFO,201000,0.0002,0.1110607568,0.0852299333
2024-01-29 16:39:26,INFO,201500,0.0002,0.1110249456,0.0998251438
2024-01-29 16:39:53,INFO,202000,0.0002,0.1109915751,0.1064631194
2024-01-29 16:40:20,INFO,202500,0.0002,0.1109593595,0.1034878865
2024-01-29 16:40:46,INFO,203000,0.0002,0.110925627,0.1296019554
2024-01-29 16:41:13,INFO,203500,0.0002,0.1108926342,0.0986596346
2024-01-29 16:41:40,INFO,204000,0.0002,0.1108594954,0.1036275476
2024-01-29 16:42:06,INFO,204500,0.0002,0.1108290474,0.0906807259
2024-01-29 16:42:33,INFO,205000,0.0002,0.1107954166,0.0945465267
2024-01-29 16:43:00,INFO,205500,0.0002,0.1107651462,0.0867138058
2024-01-29 16:43:26,INFO,206000,0.0002,0.1107312411,0.0949556679
2024-01-29 16:43:53,INFO,206500,0.0002,0.1106997887,0.0930710733
2024-01-29 16:44:20,INFO,207000,0.0002,0.1106669631,0.0951276422
2024-01-29 16:44:47,INFO,207500,0.0002,0.1106364861,0.0947743952
2024-01-29 16:45:13,INFO,208000,0.0002,0.110603483,0.104069598
2024-01-29 16:45:40,INFO,208500,0.0002,0.1105734386,0.0949184373
2024-01-29 16:46:07,INFO,209000,0.0002,0.1105431009,0.0966938436
2024-01-29 16:46:33,INFO,209500,0.0002,0.1105121359,0.105701223
2024-01-29 16:47:00,INFO,210000,0.0002,0.1104819123,0.0986342207
2024-01-29 16:47:27,INFO,210500,0.0002,0.1104508973,0.1128195897
2024-01-29 16:47:53,INFO,211000,0.0002,0.1104197052,0.0953280032
2024-01-29 16:48:20,INFO,211500,0.0002,0.1103899889,0.1027574316
2024-01-29 16:48:47,INFO,212000,0.0002,0.1103593484,0.0844577923
2024-01-29 16:49:13,INFO,212500,0.0002,0.1103296896,0.1143036708
2024-01-29 16:49:40,INFO,213000,0.0002,0.1102988773,0.0813695937
2024-01-29 16:50:07,INFO,213500,0.0002,0.1102693389,0.0993834659
2024-01-29 16:50:33,INFO,214000,0.0002,0.1102398994,0.0872674212
2024-01-29 16:51:00,INFO,214500,0.0002,0.1102102809,0.1194894612
2024-01-29 16:51:27,INFO,215000,0.0002,0.1101813847,0.1022649854
2024-01-29 16:51:54,INFO,215500,0.0002,0.1101523019,0.0876005888
2024-01-29 16:52:20,INFO,216000,0.0002,0.1101227151,0.098149173
2024-01-29 16:52:47,INFO,216500,0.0002,0.1100948363,0.0844036788
2024-01-29 16:53:14,INFO,217000,0.0002,0.1100665216,0.0839131922
2024-01-29 16:53:40,INFO,217500,0.0002,0.1100376808,0.0872648805
2024-01-29 16:54:07,INFO,218000,0.0002,0.1100093149,0.0951787457
2024-01-29 16:54:33,INFO,218500,0.0002,0.1099799316,0.1054935753
2024-01-29 16:55:00,INFO,219000,0.0002,0.1099520463,0.0881146491
2024-01-29 16:55:27,INFO,219500,0.0002,0.1099221825,0.0892820954
2024-01-29 16:55:53,INFO,220000,0.0002,0.1098959353,0.1061640978
2024-01-29 16:56:20,INFO,220500,0.0002,0.1098676066,0.0963007659
2024-01-29 16:56:47,INFO,221000,0.0002,0.1098400999,0.1057950184
2024-01-29 16:57:14,INFO,221500,0.0002,0.1098118056,0.104654409
2024-01-29 16:57:40,INFO,222000,0.0002,0.1097854939,0.1073145717
2024-01-29 16:58:07,INFO,222500,0.0002,0.109757279,0.0829908103
2024-01-29 16:58:34,INFO,223000,0.0002,0.1097299252,0.0894759595
2024-01-29 16:59:00,INFO,223500,0.0002,0.1097016575,0.104234539
2024-01-29 16:59:27,INFO,224000,0.0002,0.1096737252,0.0891485214
2024-01-29 16:59:54,INFO,224500,0.0002,0.1096467085,0.0916005298
2024-01-29 17:00:21,INFO,225000,0.0002,0.1096204001,0.0989106521
2024-01-29 17:00:48,INFO,225500,0.0002,0.1095926084,0.1040571481
2024-01-29 17:01:14,INFO,226000,0.0002,0.1095651475,0.0900750756
2024-01-29 17:01:41,INFO,226500,0.0002,0.1095365858,0.0868881941
2024-01-29 17:02:08,INFO,227000,0.0002,0.1095098686,0.0931061208
2024-01-29 17:02:35,INFO,227500,0.0002,0.1094836352,0.089481473
2024-01-29 17:03:01,INFO,228000,0.0002,0.1094581642,0.1024676561
2024-01-29 17:03:28,INFO,228500,0.0002,0.1094323131,0.0847436935
2024-01-29 17:03:54,INFO,229000,0.0002,0.1094058323,0.0980623364
2024-01-29 17:04:21,INFO,229500,0.0002,0.1093804813,0.1060806513
2024-01-29 17:04:48,INFO,230000,0.0002,0.1093543307,0.0946712792
2024-01-29 17:05:15,INFO,230500,0.0002,0.1093277807,0.1025770605
2024-01-29 17:05:41,INFO,231000,0.0002,0.1093012421,0.0878357589
2024-01-29 17:06:08,INFO,231500,0.0002,0.1092755085,0.0883320421
2024-01-29 17:06:34,INFO,232000,0.0002,0.1092487825,0.0999834388
2024-01-29 17:07:01,INFO,232500,0.0002,0.1092215257,0.1035697758
2024-01-29 17:07:28,INFO,233000,0.0002,0.1091966524,0.0854514241
2024-01-29 17:07:54,INFO,233500,0.0002,0.1091714801,0.08724574
2024-01-29 17:08:21,INFO,234000,0.0002,0.1091464233,0.099334836
2024-01-29 17:08:48,INFO,234500,0.0002,0.1091219377,0.1004839838
2024-01-29 17:09:14,INFO,235000,0.0002,0.1090959303,0.112275064
2024-01-29 17:09:41,INFO,235500,0.0002,0.1090700754,0.0954133049
2024-01-29 17:10:08,INFO,236000,0.0002,0.1090438699,0.0958186239
2024-01-29 17:10:35,INFO,236500,0.0002,0.1090187205,0.1030672044
2024-01-29 17:11:01,INFO,237000,0.0002,0.1089936715,0.1062672287
2024-01-29 17:11:28,INFO,237500,0.0002,0.1089699049,0.0914477557
2024-01-29 17:11:54,INFO,238000,0.0002,0.1089467237,0.0937339365
2024-01-29 17:12:21,INFO,238500,0.0002,0.1089215415,0.09533678
2024-01-29 17:12:48,INFO,239000,0.0002,0.1088972572,0.1060703397
2024-01-29 17:13:14,INFO,239500,0.0002,0.1088710973,0.0955041498
2024-01-29 17:13:41,INFO,240000,0.0002,0.1088453071,0.0781150311
2024-01-29 17:14:08,INFO,240500,0.0002,0.1088215615,0.0914216042
2024-01-29 17:14:35,INFO,241000,0.0002,0.1087978342,0.104276672
2024-01-29 17:15:01,INFO,241500,0.0002,0.1087728089,0.0913677588
2024-01-29 17:15:28,INFO,242000,0.0002,0.1087492325,0.0943059102
2024-01-29 17:15:55,INFO,242500,0.0002,0.1087249206,0.1000327989
2024-01-29 17:16:21,INFO,243000,0.0002,0.1087013709,0.1022393852
2024-01-29 17:16:48,INFO,243500,0.0002,0.1086753236,0.0975071862
2024-01-29 17:17:15,INFO,244000,0.0002,0.108653234,0.0994721502
2024-01-29 17:17:41,INFO,244500,0.0002,0.1086308314,0.0825866312
2024-01-29 17:18:08,INFO,245000,0.0002,0.1086053536,0.0889220089
2024-01-29 17:18:35,INFO,245500,0.0002,0.1085817354,0.081915006
2024-01-29 17:19:01,INFO,246000,0.0002,0.1085588631,0.1008032337
2024-01-29 17:19:28,INFO,246500,0.0002,0.1085372173,0.0823679715
2024-01-29 17:19:55,INFO,247000,0.0002,0.1085145963,0.1002846509
2024-01-29 17:20:21,INFO,247500,0.0002,0.1084910917,0.1037004441
2024-01-29 17:20:48,INFO,248000,0.0002,0.1084687116,0.1072657853
2024-01-29 17:21:15,INFO,248500,0.0002,0.1084464182,0.0974852219
2024-01-29 17:21:41,INFO,249000,0.0002,0.108423394,0.1023220867
2024-01-29 17:22:08,INFO,249500,0.0002,0.108401254,0.1001147628
2024-01-29 17:22:35,INFO,250000,0.0002,0.1083786212,0.0819496214
2024-01-29 17:23:02,INFO,250500,0.0002,0.1083559058,0.1008313298
2024-01-29 17:23:28,INFO,251000,0.0002,0.1083323024,0.1041661054
2024-01-29 17:23:55,INFO,251500,0.0002,0.1083097061,0.0797186792
2024-01-29 17:24:22,INFO,252000,0.0002,0.1082873477,0.102365315
2024-01-29 17:24:49,INFO,252500,0.0002,0.1082643038,0.0969736502
2024-01-29 17:25:15,INFO,253000,0.0002,0.1082426948,0.1124281883
2024-01-29 17:25:42,INFO,253500,0.0002,0.1082197382,0.0830038339
2024-01-29 17:26:08,INFO,254000,0.0002,0.1081983973,0.0945029631
2024-01-29 17:26:35,INFO,254500,0.0002,0.1081775887,0.1105868816
2024-01-29 17:27:01,INFO,255000,0.0002,0.1081552484,0.100325495
2024-01-29 17:27:28,INFO,255500,0.0002,0.1081345617,0.0925446972
2024-01-29 17:27:55,INFO,256000,0.0002,0.1081128527,0.0927654058
2024-01-29 17:28:22,INFO,256500,0.0002,0.1080911142,0.1007538363
2024-01-29 17:28:48,INFO,257000,0.0002,0.1080691203,0.104793407
2024-01-29 17:29:15,INFO,257500,0.0002,0.1080478219,0.0992927849
2024-01-29 17:29:42,INFO,258000,0.0002,0.1080252861,0.0913513899
2024-01-29 17:30:08,INFO,258500,0.0002,0.1080033387,0.1235491037
2024-01-29 17:30:35,INFO,259000,0.0002,0.1079811271,0.0889721811
2024-01-29 17:31:01,INFO,259500,0.0002,0.1079613571,0.0911565274
2024-01-29 17:31:28,INFO,260000,0.0002,0.1079390227,0.0881451666
2024-01-29 17:31:55,INFO,260500,0.0002,0.1079171553,0.0989359021
2024-01-29 17:32:22,INFO,261000,0.0002,0.1078967328,0.0985904932
2024-01-29 17:32:48,INFO,261500,0.0002,0.1078758079,0.0952643007
2024-01-29 17:33:15,INFO,262000,0.0002,0.1078550717,0.098726958
2024-01-29 17:33:42,INFO,262500,0.0002,0.1078333965,0.0841862857
2024-01-29 17:34:08,INFO,263000,0.0002,0.1078141529,0.0902854949
2024-01-29 17:34:35,INFO,263500,0.0002,0.1077940761,0.0958487391
2024-01-29 17:35:02,INFO,264000,0.0002,0.1077725926,0.1007112041
2024-01-29 17:35:28,INFO,264500,0.0002,0.1077523626,0.1071806848
2024-01-29 17:35:55,INFO,265000,0.0002,0.1077292773,0.0940291733
2024-01-29 17:36:22,INFO,265500,0.0002,0.1077087633,0.0865396336
2024-01-29 17:36:49,INFO,266000,0.0002,0.1076887266,0.0978274494
2024-01-29 17:37:15,INFO,266500,0.0002,0.107669278,0.1069739982
2024-01-29 17:37:42,INFO,267000,0.0002,0.1076482551,0.1007306501
2024-01-29 17:38:08,INFO,267500,0.0002,0.1076292042,0.0960990638
2024-01-29 17:38:35,INFO,268000,0.0002,0.1076093567,0.1132285669
2024-01-29 17:39:02,INFO,268500,0.0002,0.1075892762,0.0976256952
2024-01-29 17:39:29,INFO,269000,0.0002,0.1075695269,0.1013414189
2024-01-29 17:39:55,INFO,269500,0.0002,0.1075489824,0.0890964419
2024-01-29 17:40:22,INFO,270000,0.0002,0.1075292086,0.0906935781
2024-01-29 17:40:49,INFO,270500,0.0002,0.1075083198,0.1053815857
2024-01-29 17:41:16,INFO,271000,0.0002,0.1074900413,0.1008547321
2024-01-29 17:41:42,INFO,271500,0.0002,0.1074705893,0.1008601412
2024-01-29 17:42:09,INFO,272000,0.0002,0.1074502933,0.0949560925
2024-01-29 17:42:36,INFO,272500,0.0002,0.1074309359,0.0969604105
2024-01-29 17:43:03,INFO,273000,0.0002,0.1074109367,0.090987362
2024-01-29 17:43:29,INFO,273500,0.0002,0.1073905143,0.0974427983
2024-01-29 17:43:56,INFO,274000,0.0002,0.1073719001,0.0802696645
2024-01-29 17:44:23,INFO,274500,0.0002,0.1073542466,0.1017469764
2024-01-29 17:44:49,INFO,275000,0.0002,0.1073366788,0.0964969993
2024-01-29 17:45:16,INFO,275500,0.0002,0.107317202,0.0979993865
2024-01-29 17:45:43,INFO,276000,0.0002,0.1072992603,0.1005073115
2024-01-29 17:46:10,INFO,276500,0.0002,0.1072781442,0.1095747948
2024-01-29 17:46:36,INFO,277000,0.0002,0.1072600336,0.0979989916
2024-01-29 17:47:03,INFO,277500,0.0002,0.1072412832,0.0985131934
2024-01-29 17:47:29,INFO,278000,0.0002,0.1072217558,0.0886860043
2024-01-29 17:47:56,INFO,278500,0.0002,0.1072031321,0.0939464048
2024-01-29 17:48:23,INFO,279000,0.0002,0.1071841744,0.1052103415
2024-01-29 17:48:49,INFO,279500,0.0002,0.1071643554,0.0865869299
2024-01-29 17:49:16,INFO,280000,0.0002,0.1071446736,0.1025007516
2024-01-29 17:49:43,INFO,280500,0.0002,0.1071268395,0.0979382321
2024-01-29 17:50:09,INFO,281000,0.0002,0.1071086602,0.0967520848
2024-01-29 17:50:36,INFO,281500,0.0002,0.1070897903,0.1001616716
2024-01-29 17:51:03,INFO,282000,0.0002,0.1070708105,0.120353736
2024-01-29 17:51:29,INFO,282500,0.0002,0.1070524988,0.0868167952
2024-01-29 17:51:56,INFO,283000,0.0002,0.1070346056,0.1077546254
2024-01-29 17:52:22,INFO,283500,0.0002,0.1070164817,0.1133226007
2024-01-29 17:52:49,INFO,284000,0.0002,0.1069980413,0.0958010182
2024-01-29 17:53:16,INFO,284500,0.0002,0.1069811715,0.0858177245
2024-01-29 17:53:42,INFO,285000,0.0002,0.1069625189,0.0931314453
2024-01-29 17:54:10,INFO,285500,0.0002,0.1069432561,0.0839930475
2024-01-29 17:54:37,INFO,286000,0.0002,0.1069250086,0.0977984965
2024-01-29 17:55:04,INFO,286500,0.0002,0.1069071107,0.1075049788
2024-01-29 17:55:30,INFO,287000,0.0002,0.1068890384,0.0843973309
2024-01-29 17:55:57,INFO,287500,0.0002,0.1068705844,0.1236901954
2024-01-29 17:56:24,INFO,288000,0.0002,0.1068515534,0.1065043807
2024-01-29 17:56:51,INFO,288500,0.0002,0.1068335912,0.1043068096
2024-01-29 17:57:18,INFO,289000,0.0002,0.1068154552,0.0886046067
2024-01-29 17:57:45,INFO,289500,0.0002,0.1067971263,0.0793783665
2024-01-29 17:58:12,INFO,290000,0.0002,0.1067800345,0.1035553068
2024-01-29 17:58:39,INFO,290500,0.0002,0.1067621843,0.0980327427
2024-01-29 17:59:05,INFO,291000,0.0002,0.1067441609,0.09006951
2024-01-29 17:59:32,INFO,291500,0.0002,0.1067259437,0.0862624273
2024-01-29 17:59:59,INFO,292000,0.0002,0.1067097082,0.0955216587
2024-01-29 18:00:26,INFO,292500,0.0002,0.1066918647,0.0932943821
2024-01-29 18:00:53,INFO,293000,0.0002,0.1066736792,0.0868520513
2024-01-29 18:01:19,INFO,293500,0.0002,0.1066557158,0.1101608053
2024-01-29 18:01:46,INFO,294000,0.0002,0.1066399456,0.1095939428
2024-01-29 18:02:13,INFO,294500,0.0002,0.106623257,0.0794847012
2024-01-29 18:02:40,INFO,295000,0.0002,0.1066058274,0.0896779746
2024-01-29 18:03:07,INFO,295500,0.0002,0.1065887736,0.1110331416
2024-01-29 18:03:34,INFO,296000,0.0002,0.1065714178,0.0838306695
2024-01-29 18:04:01,INFO,296500,0.0002,0.1065540625,0.0838837251
2024-01-29 18:04:27,INFO,297000,0.0002,0.1065363615,0.0833126679
2024-01-29 18:04:54,INFO,297500,0.0002,0.1065193305,0.0919234008
2024-01-29 18:05:21,INFO,298000,0.0002,0.1065017721,0.099400714
2024-01-29 18:05:48,INFO,298500,0.0002,0.1064835385,0.106200397
2024-01-29 18:06:14,INFO,299000,0.0002,0.1064668155,0.1018771604
2024-01-29 18:06:41,INFO,299500,0.0002,0.1064508256,0.1033400893
2024-01-29 18:07:08,INFO,300000,0.0002,0.1064339757,0.0992064476
2024-01-29 18:07:35,INFO,300500,0.0002,0.1064171927,0.0851901472
2024-01-29 18:08:02,INFO,301000,0.0002,0.1064014865,0.1022607535
2024-01-29 18:08:29,INFO,301500,0.0002,0.1063853857,0.0971789956
2024-01-29 18:08:56,INFO,302000,0.0002,0.1063704043,0.1095573753
2024-01-29 18:09:22,INFO,302500,0.0002,0.1063561323,0.0882562175
2024-01-29 18:09:49,INFO,303000,0.0002,0.106339484,0.1005711704
2024-01-29 18:10:16,INFO,303500,0.0002,0.1063235026,0.1130697802
2024-01-29 18:10:43,INFO,304000,0.0002,0.1063077265,0.1187204942
2024-01-29 18:11:10,INFO,304500,0.0002,0.1062922512,0.1073582768
2024-01-29 18:11:37,INFO,305000,0.0002,0.1062762973,0.0800349638
2024-01-29 18:12:04,INFO,305500,0.0002,0.1062593242,0.0989208668
2024-01-29 18:12:31,INFO,306000,0.0002,0.1062435374,0.0940730646
2024-01-29 18:12:57,INFO,306500,0.0002,0.1062271039,0.0899420232
2024-01-29 18:13:24,INFO,307000,0.0002,0.1062104281,0.1139270514
2024-01-29 18:13:51,INFO,307500,0.0002,0.1061940735,0.0837586597
2024-01-29 18:14:18,INFO,308000,0.0002,0.1061778721,0.0927873403
2024-01-29 18:14:44,INFO,308500,0.0002,0.1061623974,0.1169265136
2024-01-29 18:15:11,INFO,309000,0.0002,0.1061480299,0.0930335522
2024-01-29 18:15:38,INFO,309500,0.0002,0.1061328134,0.0971391499
2024-01-29 18:16:05,INFO,310000,0.0002,0.106117355,0.0976491272
2024-01-29 18:16:32,INFO,310500,0.0002,0.106100846,0.1212254688
2024-01-29 18:16:59,INFO,311000,0.0002,0.1060858617,0.0990414768
2024-01-29 18:17:25,INFO,311500,0.0002,0.1060703713,0.0795779973
2024-01-29 18:17:52,INFO,312000,0.0002,0.1060544736,0.0879980549
2024-01-29 18:18:19,INFO,312500,0.0002,0.1060393597,0.0958077461
2024-01-29 18:18:46,INFO,313000,0.0002,0.1060240665,0.1122896671
2024-01-29 18:19:12,INFO,313500,0.0002,0.1060082074,0.0841108263
2024-01-29 18:19:39,INFO,314000,0.0002,0.1059919924,0.1000841856
2024-01-29 18:20:06,INFO,314500,0.0002,0.1059768406,0.1015209258
2024-01-29 18:20:33,INFO,315000,0.0002,0.1059616529,0.1191359907
2024-01-29 18:21:00,INFO,315500,0.0002,0.1059469141,0.0923510268
2024-01-29 18:21:27,INFO,316000,0.0002,0.1059336123,0.0932581499
2024-01-29 18:21:54,INFO,316500,0.0002,0.1059184404,0.0911091194
2024-01-29 18:22:20,INFO,317000,0.0002,0.1059038421,0.0968581289
2024-01-29 18:22:47,INFO,317500,0.0002,0.1058902421,0.1034359634
2024-01-29 18:23:14,INFO,318000,0.0002,0.1058759447,0.10519813
2024-01-29 18:23:41,INFO,318500,0.0002,0.1058612386,0.0975274444
2024-01-29 18:24:08,INFO,319000,0.0002,0.1058452662,0.0857062042
2024-01-29 18:24:35,INFO,319500,0.0002,0.1058304508,0.0939212143
2024-01-29 18:25:02,INFO,320000,0.0002,0.1058161436,0.0986767709
2024-01-29 18:25:29,INFO,320500,0.0002,0.1058017742,0.0979649052
2024-01-29 18:25:56,INFO,321000,0.0002,0.1057869996,0.0974466652
2024-01-29 18:26:23,INFO,321500,0.0002,0.1057723818,0.0943718851
2024-01-29 18:26:49,INFO,322000,0.0002,0.1057577462,0.102038838
2024-01-29 18:27:16,INFO,322500,0.0002,0.1057423454,0.1115445644
2024-01-29 18:27:43,INFO,323000,0.0002,0.1057278403,0.0842960626
2024-01-29 18:28:10,INFO,323500,0.0002,0.1057123288,0.0983181074
2024-01-29 18:28:37,INFO,324000,0.0002,0.1056978198,0.1193217039
2024-01-29 18:29:04,INFO,324500,0.0002,0.1056825537,0.0986060947
2024-01-29 18:29:31,INFO,325000,0.0002,0.105668776,0.0930895433
2024-01-29 18:29:58,INFO,325500,0.0002,0.1056553011,0.0918321013
2024-01-29 18:30:25,INFO,326000,0.0002,0.1056408857,0.0787901133
2024-01-29 18:30:51,INFO,326500,0.0002,0.1056257638,0.1040826961
2024-01-29 18:31:18,INFO,327000,0.0002,0.1056116282,0.1027322412
2024-01-29 18:31:45,INFO,327500,0.0002,0.1055973761,0.1085889935
2024-01-29 18:32:12,INFO,328000,0.0002,0.1055836434,0.0908226669
2024-01-29 18:32:39,INFO,328500,0.0002,0.1055702387,0.0825397223
2024-01-29 18:33:06,INFO,329000,0.0002,0.1055554612,0.0911837891
2024-01-29 18:33:32,INFO,329500,0.0002,0.1055412611,0.1051245406
2024-01-29 18:33:59,INFO,330000,0.0002,0.1055266235,0.0995808989
2024-01-29 18:34:27,INFO,330500,0.0002,0.1055119738,0.0997345299
2024-01-29 18:34:53,INFO,331000,0.0002,0.105498158,0.0877319351
2024-01-29 18:35:20,INFO,331500,0.0002,0.1054835064,0.094948858
2024-01-29 18:35:47,INFO,332000,0.0002,0.1054705375,0.0888356715
2024-01-29 18:36:14,INFO,332500,0.0002,0.1054570959,0.0927328318
2024-01-29 18:36:41,INFO,333000,0.0002,0.1054431082,0.0954454839
2024-01-29 18:37:07,INFO,333500,0.0002,0.1054286166,0.0923857912
2024-01-29 18:37:34,INFO,334000,0.0002,0.1054147799,0.0847533867
2024-01-29 18:38:01,INFO,334500,0.0002,0.1054015859,0.0815969482
2024-01-29 18:38:28,INFO,335000,0.0002,0.1053875059,0.0911703706
2024-01-29 18:38:55,INFO,335500,0.0002,0.1053737737,0.1002388671
2024-01-29 18:39:21,INFO,336000,0.0002,0.1053595119,0.0863547623
2024-01-29 18:39:48,INFO,336500,0.0002,0.1053464747,0.0897329897
2024-01-29 18:40:15,INFO,337000,0.0002,0.1053330984,0.0753939971
2024-01-29 18:40:42,INFO,337500,0.0002,0.1053201284,0.0978107005
2024-01-29 18:41:08,INFO,338000,0.0002,0.1053062871,0.0936702192
2024-01-29 18:41:35,INFO,338500,0.0002,0.1052939039,0.1042213663
2024-01-29 18:42:02,INFO,339000,0.0002,0.1052798951,0.0975175574
2024-01-29 18:42:29,INFO,339500,0.0002,0.1052665139,0.0899778083
2024-01-29 18:42:56,INFO,340000,0.0002,0.1052523865,0.1146545783
2024-01-29 18:43:23,INFO,340500,0.0002,0.1052396589,0.103180021
2024-01-29 18:43:49,INFO,341000,0.0002,0.105226683,0.1061569005
2024-01-29 18:44:16,INFO,341500,0.0002,0.1052129352,0.0958371013
2024-01-29 18:44:43,INFO,342000,0.0002,0.1052004669,0.0885497928
2024-01-29 18:45:10,INFO,342500,0.0002,0.1051873763,0.0891685486
2024-01-29 18:45:37,INFO,343000,0.0002,0.1051743059,0.0986469537
2024-01-29 18:46:03,INFO,343500,0.0002,0.1051608136,0.1164899915
2024-01-29 18:46:30,INFO,344000,0.0002,0.1051469389,0.0914177522
2024-01-29 18:46:57,INFO,344500,0.0002,0.1051344828,0.0878076702
2024-01-29 18:47:24,INFO,345000,0.0002,0.1051219788,0.0903096274
2024-01-29 18:47:51,INFO,345500,0.0002,0.1051089066,0.0916052535
2024-01-29 18:48:17,INFO,346000,0.0002,0.1050950754,0.0802369937
2024-01-29 18:48:44,INFO,346500,0.0002,0.1050828076,0.1285733879
2024-01-29 18:49:11,INFO,347000,0.0002,0.1050701671,0.1052751169
2024-01-29 18:49:38,INFO,347500,0.0002,0.1050565826,0.1154078543
2024-01-29 18:50:04,INFO,348000,0.0002,0.105043577,0.0972546414
2024-01-29 18:50:31,INFO,348500,0.0002,0.1050315491,0.0980290622
2024-01-29 18:50:58,INFO,349000,0.0002,0.1050187327,0.0887064636
2024-01-29 18:51:25,INFO,349500,0.0002,0.1050059641,0.1037663668
2024-01-29 18:51:51,INFO,350000,0.0002,0.1049941177,0.104274109
2024-01-29 18:52:19,INFO,350500,0.0002,0.1049820587,0.1045929044
2024-01-29 18:52:45,INFO,351000,0.0002,0.1049697383,0.0937381089
2024-01-29 18:53:12,INFO,351500,0.0002,0.104957517,0.1030723751
2024-01-29 18:53:39,INFO,352000,0.0002,0.1049449333,0.1001602784
2024-01-29 18:54:05,INFO,352500,0.0002,0.1049325299,0.0940567479
2024-01-29 18:54:32,INFO,353000,0.0002,0.104920083,0.0823536664
2024-01-29 18:54:59,INFO,353500,0.0002,0.104907847,0.0943960696
2024-01-29 18:55:26,INFO,354000,0.0002,0.1048957929,0.0905269608
2024-01-29 18:55:52,INFO,354500,0.0002,0.10488206,0.0990539193
2024-01-29 18:56:19,INFO,355000,0.0002,0.1048701369,0.0905124769
2024-01-29 18:56:46,INFO,355500,0.0002,0.1048573145,0.0939952955
2024-01-29 18:57:13,INFO,356000,0.0002,0.1048461035,0.088496618
2024-01-29 18:57:40,INFO,356500,0.0002,0.1048339315,0.0826313645
2024-01-29 18:58:06,INFO,357000,0.0002,0.1048213366,0.0984554663
2024-01-29 18:58:33,INFO,357500,0.0002,0.1048090879,0.0879129246
2024-01-29 18:59:00,INFO,358000,0.0002,0.1047970217,0.0826107189
2024-01-29 18:59:27,INFO,358500,0.0002,0.1047845374,0.094805643
